VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
4776, 2583, -22.02066, -0.00088,  4.23791, 1022, 2, 511, 0,  0.04391,  0.16699,  0.88135,  0.4231
4777, 2585, -22.12066,  2.01258,  4.23791, 1022, 2, 511, 0,  0.04391,  0.24646,  0.86621,  0.42236
4778, 2586, -22.12066, -0.00002,  4.23791, 1022, 2, 511, 0,  0.04391,  0.16699,  0.88135,  0.42236
4779, 2587, -12.32364, -0.00119,  4.23799, 511, 2, 0, 0,  0.04636,  0.16699,  0.97363,  0.52344
4780, 2588, -12.32364,  2.01137,  4.23782, 511, 2, 0, 0,  0.04639,  0.24646,  0.9585,  0.52344
4781, 2589, -12.32364,  2.01137,  4.57376, 511, 2, 0, 0,  0.02997,  0.24646,  0.9585,  0.521
4782, 2587, -12.32364, -0.00119,  4.23799, 511, 2, 0, 0,  0.04636,  0.16699,  0.97363,  0.52344
4783, 2589, -12.32364,  2.01137,  4.57376, 511, 2, 0, 0,  0.02997,  0.24646,  0.9585,  0.521
4784, 2590, -12.32364, -0.00119,  4.57415, 511, 2, 0, 0,  0.02995,  0.16699,  0.97363,  0.521
4785, 2591, -12.32364,  2.01137,  4.23782, 1022, 2, 511, 0,  0.04639,  0.24646,  0.75928,  0.62207
4786, 2592, -12.32364, -0.00119,  4.23799, 1022, 2, 511, 0,  0.04636,  0.16699,  0.77441,  0.62207
4787, 2593, -12.22365, -0.00002,  4.23799, 1022, 2, 511, 0,  0.04636,  0.16699,  0.77441,  0.62256
4788, 2591, -12.32364,  2.01137,  4.23782, 1022, 2, 511, 0,  0.04639,  0.24646,  0.75928,  0.62207
4789, 2593, -12.22365, -0.00002,  4.23799, 1022, 2, 511, 0,  0.04636,  0.16699,  0.77441,  0.62256
4790, 2594, -12.22365,  2.01258,  4.23782, 1022, 2, 511, 0,  0.04639,  0.24646,  0.75928,  0.62256
4791, 2595, -7.63581,  3.73254,  4.58907, 2, 1022, 513, 0,  0.02432,  0.13086,  0.94287,  0.53516
4792, 2596, -6.57658,  1.88263,  4.58911, 1022, 1022, 513, 0,  0.10022, -0.00099,  0.92871,  0.54297
4793, 2597, -7.63581,  1.88263,  4.58911, 1022, 1022, 513, 0,  0.02464, -0.00117,  0.92871,  0.53516
4794, 2596, -6.57658,  1.88263,  4.58911, 1022, 1022, 513, 0,  0.10022, -0.00099,  0.92871,  0.54297
4795, 2595, -7.63581,  3.73254,  4.58907, 2, 1022, 513, 0,  0.02432,  0.13086,  0.94287,  0.53516
4796, 2598, -6.57658,  3.73254,  4.58907, 2, 1022, 513, 0,  0.09991,  0.13098,  0.94287,  0.54297
4797, 2599, -6.45938,  2.84174,  4.54748, 10, 1022, 513, 0,  0.95459,  0.02466,  0.98633,  0.45679
4798, 2600, -7.77268,  3.03338,  4.52189, 10, 1022, 513, 0,  0.86914,  0.02466,  0.99609,  0.45679
4799, 2601, -7.74203,  3.24339,  4.52189, 10, 1022, 513, 0,  0.86914,  0.04141,  0.99609,  0.4585
4800, 2599, -6.45938,  2.84174,  4.54748, 10, 1022, 513, 0,  0.95459,  0.02466,  0.98633,  0.45679
4801, 2601, -7.74203,  3.24339,  4.52189, 10, 1022, 513, 0,  0.86914,  0.04141,  0.99609,  0.4585
4802, 2602, -6.42873,  3.05175,  4.54748, 10, 1022, 513, 0,  0.95459,  0.04141,  0.98633,  0.4585
4803, 2603, -6.44957,  2.19203,  4.54748, 2, 1022, 513, 0,  0.88281,  0.02466,  0.92041,  0.55225
4804, 2604, -7.77126,  2.31303,  4.54748, 2, 1022, 513, 0,  0.79785,  0.02466,  0.93018,  0.55225
4805, 2605, -7.75189,  2.52438,  4.54748, 2, 1022, 513, 0,  0.79785,  0.04141,  0.93018,  0.55371
4806, 2603, -6.44957,  2.19203,  4.54748, 2, 1022, 513, 0,  0.88281,  0.02466,  0.92041,  0.55225
4807, 2605, -7.75189,  2.52438,  4.54748, 2, 1022, 513, 0,  0.79785,  0.04141,  0.93018,  0.55371
4808, 2606, -6.4302,  2.40334,  4.54748, 2, 1022, 513, 0,  0.88281,  0.04141,  0.92041,  0.55371
4809, 2607, -15.0657,  2.41829,  3.69714, 2, 2, 513, 0,  0.03308, -0.00051,  0.75928,  0.61035
4810, 2608, -15.0657,  4.75373,  3.69718, 2, 2, 513, 0,  0.03323,  0.13025,  0.77686,  0.61035
4811, 2609, -14.00651,  2.41829,  3.69714, 2, 2, 513, 0,  0.09235, -0.00057,  0.75928,  0.61816
4812, 2610, -14.00651,  4.75373,  3.69718, 2, 2, 513, 0,  0.09253,  0.13013,  0.77686,  0.61816
4813, 2609, -14.00651,  2.41829,  3.69714, 2, 2, 513, 0,  0.09235, -0.00057,  0.75928,  0.61816
4814, 2608, -15.0657,  4.75373,  3.69718, 2, 2, 513, 0,  0.03323,  0.13025,  0.77686,  0.61035
4815, 2611, -13.86407,  4.10143,  3.58474, 1010, 1022, 513, 0,  0.95459,  0.02466,  0.98633,  0.45142
4816, 2612, -15.15199,  3.78096,  3.61798, 1010, 1022, 513, 0,  0.86914,  0.02466,  0.99609,  0.45142
4817, 2613, -15.20326,  3.98691,  3.61798, 1010, 1022, 513, 0,  0.86914,  0.04141,  0.99609,  0.45313
4818, 2611, -13.86407,  4.10143,  3.58474, 1010, 1022, 513, 0,  0.95459,  0.02466,  0.98633,  0.45142
4819, 2613, -15.20326,  3.98691,  3.61798, 1010, 1022, 513, 0,  0.86914,  0.04141,  0.99609,  0.45313
4820, 2614, -13.9153,  4.30738,  3.58474, 1010, 1022, 513, 0,  0.95459,  0.04141,  0.98633,  0.45313
4821, 2615, -13.86407,  3.49352,  3.61798, 2, 1022, 513, 0,  0.86328,  0.02466,  0.98633,  0.46216
4822, 2616, -15.15199,  3.17305,  3.61798, 2, 1022, 513, 0,  0.77783,  0.02466,  0.99609,  0.46216
4823, 2617, -15.20326,  3.379,  3.61798, 2, 1022, 513, 0,  0.77783,  0.04141,  0.99609,  0.46387
4824, 2615, -13.86407,  3.49352,  3.61798, 2, 1022, 513, 0,  0.86328,  0.02466,  0.98633,  0.46216
4825, 2617, -15.20326,  3.379,  3.61798, 2, 1022, 513, 0,  0.77783,  0.04141,  0.99609,  0.46387
4826, 2618, -13.9153,  3.69947,  3.61798, 2, 1022, 513, 0,  0.86328,  0.04141,  0.98633,  0.46387
4827, 2619, -13.94716,  2.42378,  3.61798, 1022, 1022, 513, 0,  0.76563,  0.02466,  0.8916,  0.56836
4828, 2620, -15.19323,  2.88077,  3.61798, 1022, 1022, 513, 0,  0.68018,  0.02466,  0.90137,  0.56836
4829, 2621, -15.12013,  3.08002,  3.61798, 1022, 1022, 513, 0,  0.68018,  0.04141,  0.90137,  0.57031
4830, 2619, -13.94716,  2.42378,  3.61798, 1022, 1022, 513, 0,  0.76563,  0.02466,  0.8916,  0.56836
4831, 2621, -15.12013,  3.08002,  3.61798, 1022, 1022, 513, 0,  0.68018,  0.04141,  0.90137,  0.57031
4832, 2622, -13.8741,  2.62303,  3.61798, 1022, 1022, 513, 0,  0.76563,  0.04141,  0.8916,  0.57031
4833, 2623, -23.3944,  2.49196,  5.19036, 2, 2, 513, 0,  0.02359, -0.00155,  0.87598,  0.53516
4834, 2624, -23.39435,  4.35433,  5.1904, 2, 2, 513, 0,  0.02374,  0.13135,  0.89014,  0.53516
4835, 2625, -22.31407,  4.35433,  5.1904, 2, 2, 513, 0,  0.10083,  0.13123,  0.89014,  0.54297
4836, 2623, -23.3944,  2.49196,  5.19036, 2, 2, 513, 0,  0.02359, -0.00155,  0.87598,  0.53516
4837, 2625, -22.31407,  4.35433,  5.1904, 2, 2, 513, 0,  0.10083,  0.13123,  0.89014,  0.54297
4838, 2626, -22.31407,  2.492,  5.19036, 2, 2, 513, 0,  0.10065, -0.00163,  0.87598,  0.54297
4839, 2627, -22.20958,  3.45064,  5.14021, 2, 1022, 513, 0,  0.95459,  0.02466,  0.93408,  0.55225
4840, 2628, -23.52928,  3.592,  5.14021, 2, 1022, 513, 0,  0.86914,  0.02466,  0.94385,  0.55225
4841, 2629, -23.50667,  3.80301,  5.14021, 2, 1022, 513, 0,  0.86914,  0.04141,  0.94385,  0.55371
4842, 2627, -22.20958,  3.45064,  5.14021, 2, 1022, 513, 0,  0.95459,  0.02466,  0.93408,  0.55225
4843, 2629, -23.50667,  3.80301,  5.14021, 2, 1022, 513, 0,  0.86914,  0.04141,  0.94385,  0.55371
4844, 2630, -22.18697,  3.66169,  5.14021, 2, 1022, 513, 0,  0.95459,  0.04141,  0.93408,  0.55371
4845, 2631, -22.18853,  3.21909,  5.14021, 2, 1022, 513, 0,  0.86523,  0.02466,  0.98633,  0.46753
4846, 2632, -23.47645,  2.89863,  5.14021, 2, 1022, 513, 0,  0.77979,  0.02466,  0.99609,  0.46753
4847, 2633, -23.52772,  3.10453,  5.14021, 2, 1022, 513, 0,  0.77979,  0.04141,  0.99609,  0.46924
4848, 2631, -22.18853,  3.21909,  5.14021, 2, 1022, 513, 0,  0.86523,  0.02466,  0.98633,  0.46753
4849, 2633, -23.52772,  3.10453,  5.14021, 2, 1022, 513, 0,  0.77979,  0.04141,  0.99609,  0.46924
4850, 2634, -22.23976,  3.42504,  5.14021, 2, 1022, 513, 0,  0.86523,  0.04141,  0.98633,  0.46924
4851, 2635, -17.72248,  2.41829,  13.14412, 2, 2, 511, 0,  0.09229, -0.0006,  0.84619,  0.64111
4852, 2636, -16.66329,  4.75373,  13.14407, 2, 2, 511, 0,  0.0332,  0.13025,  0.8291,  0.64893
4853, 2637, -17.72248,  4.75373,  13.14407, 2, 2, 511, 0,  0.09247,  0.13013,  0.8291,  0.64111
4854, 2635, -17.72248,  2.41829,  13.14412, 2, 2, 511, 0,  0.09229, -0.0006,  0.84619,  0.64111
4855, 2638, -16.66329,  2.41829,  13.14412, 2, 2, 511, 0,  0.03299, -0.0005,  0.84619,  0.64893
4856, 2636, -16.66329,  4.75373,  13.14407, 2, 2, 511, 0,  0.0332,  0.13025,  0.8291,  0.64893
4857, 2639, -16.52084,  4.10143,  13.22621, 2, 2, 511, 0,  0.95459,  0.02466,  0.95801,  0.55225
4858, 2640, -16.57207,  4.30738,  13.22621, 2, 2, 511, 0,  0.95459,  0.04141,  0.95801,  0.55371
4859, 2641, -17.85999,  3.98691,  13.22621, 2, 2, 511, 0,  0.86914,  0.04141,  0.94775,  0.55371
4860, 2639, -16.52084,  4.10143,  13.22621, 2, 2, 511, 0,  0.95459,  0.02466,  0.95801,  0.55225
4861, 2641, -17.85999,  3.98691,  13.22621, 2, 2, 511, 0,  0.86914,  0.04141,  0.94775,  0.55371
4862, 2642, -17.80876,  3.78096,  13.22621, 2, 2, 511, 0,  0.86914,  0.02466,  0.94775,  0.55225
4863, 2643, -16.52084,  3.49352,  13.22176, 2, 2, 511, 0,  0.99561,  0.02466,  0.97168,  0.55225
4864, 2644, -16.57207,  3.69947,  13.22176, 2, 2, 511, 0,  0.99561,  0.04141,  0.97168,  0.55371
4865, 2645, -17.85999,  3.379,  13.22176, 2, 2, 511, 0,  0.91016,  0.04141,  0.96143,  0.55371
4866, 2643, -16.52084,  3.49352,  13.22176, 2, 2, 511, 0,  0.99561,  0.02466,  0.97168,  0.55225
4867, 2645, -17.85999,  3.379,  13.22176, 2, 2, 511, 0,  0.91016,  0.04141,  0.96143,  0.55371
4868, 2646, -17.80876,  3.17305,  13.22176, 2, 2, 511, 0,  0.91016,  0.02466,  0.96143,  0.55225
4869, 2647, -16.60393,  2.42378,  13.22176, 2, 2, 511, 0,  0.88867,  0.02466,  0.90137,  0.57373
4870, 2648, -16.53087,  2.62303,  13.22176, 2, 2, 511, 0,  0.88867,  0.04141,  0.90137,  0.57568
4871, 2649, -17.7769,  3.08002,  13.22176, 2, 2, 511, 0,  0.80322,  0.04141,  0.8916,  0.57568
4872, 2647, -16.60393,  2.42378,  13.22176, 2, 2, 511, 0,  0.88867,  0.02466,  0.90137,  0.57373
4873, 2649, -17.7769,  3.08002,  13.22176, 2, 2, 511, 0,  0.80322,  0.04141,  0.8916,  0.57568
4874, 2650, -17.85,  2.88077,  13.22176, 2, 2, 511, 0,  0.80322,  0.02466,  0.8916,  0.57373
4875, 2651, -9.46442,  3.73254,  12.23939, 2, 2, 511, 0,  0.10065,  0.13037,  0.91113,  0.53516
4876, 2652, -9.46442,  1.88263,  12.23943, 2, 2, 511, 0,  0.1004, -0.00163,  0.92529,  0.53516
4877, 2653, -8.40519,  3.73254,  12.23939, 2, 2, 511, 0,  0.02507,  0.13049,  0.91113,  0.54297
4878, 2653, -8.40519,  3.73254,  12.23939, 2, 2, 511, 0,  0.02507,  0.13049,  0.91113,  0.54297
4879, 2652, -9.46442,  1.88263,  12.23943, 2, 2, 511, 0,  0.1004, -0.00163,  0.92529,  0.53516
4880, 2654, -8.40519,  1.88263,  12.23943, 2, 2, 511, 0,  0.02483, -0.00148,  0.92529,  0.54297
4881, 2655, -8.28799,  2.84174,  12.29667, 2, 2, 511, 0,  0.78516,  0.02466,  0.98535,  0.55225
4882, 2656, -8.25734,  3.05175,  12.29667, 2, 2, 511, 0,  0.78516,  0.04141,  0.98535,  0.55371
4883, 2657, -9.57064,  3.24339,  12.29667, 2, 2, 511, 0,  0.87061,  0.04141,  0.9751,  0.55371
4884, 2655, -8.28799,  2.84174,  12.29667, 2, 2, 511, 0,  0.78516,  0.02466,  0.98535,  0.55225
4885, 2657, -9.57064,  3.24339,  12.29667, 2, 2, 511, 0,  0.87061,  0.04141,  0.9751,  0.55371
4886, 2658, -9.60129,  3.03338,  12.29667, 2, 2, 511, 0,  0.87061,  0.02466,  0.9751,  0.55225
4887, 2659, -8.27818,  2.19203,  12.29667, 2, 2, 511, 0,  0.86914,  0.02466,  0.9165,  0.55225
4888, 2660, -8.25881,  2.40334,  12.29667, 2, 2, 511, 0,  0.86914,  0.04141,  0.9165,  0.55371
4889, 2661, -9.58049,  2.52438,  12.29667, 2, 2, 511, 0,  0.95459,  0.04141,  0.90674,  0.55371
4890, 2659, -8.27818,  2.19203,  12.29667, 2, 2, 511, 0,  0.86914,  0.02466,  0.9165,  0.55225
4891, 2661, -9.58049,  2.52438,  12.29667, 2, 2, 511, 0,  0.95459,  0.04141,  0.90674,  0.55371
4892, 2662, -9.59982,  2.31303,  12.29667, 2, 2, 511, 0,  0.95459,  0.02466,  0.90674,  0.55225
4893, 2663, -11.282,  3.73254,  12.25102, 2, 2, 511, 0,  0.10004,  0.13098,  0.89355,  0.53516
4894, 2664, -11.282,  1.88263,  12.25106, 2, 2, 511, 0,  0.09979, -0.00096,  0.90771,  0.53516
4895, 2665, -10.22277,  3.73254,  12.25102, 2, 2, 511, 0,  0.02444,  0.13123,  0.89355,  0.54297
4896, 2665, -10.22277,  3.73254,  12.25102, 2, 2, 511, 0,  0.02444,  0.13123,  0.89355,  0.54297
4897, 2664, -11.282,  1.88263,  12.25106, 2, 2, 511, 0,  0.09979, -0.00096,  0.90771,  0.53516
4898, 2666, -10.22277,  1.88263,  12.25106, 2, 2, 511, 0,  0.02419, -0.00081,  0.90771,  0.54297
4899, 2667, -10.13631,  3.02767,  12.29667, 2, 2, 511, 0,  0.86914,  0.02466,  0.90137,  0.56299
4900, 2668, -10.16938,  3.23729,  12.29667, 2, 2, 511, 0,  0.86914,  0.04141,  0.90137,  0.56494
4901, 2669, -11.48039,  3.03031,  12.29667, 2, 2, 511, 0,  0.95459,  0.04141,  0.8916,  0.56494
4902, 2667, -10.13631,  3.02767,  12.29667, 2, 2, 511, 0,  0.86914,  0.02466,  0.90137,  0.56299
4903, 2669, -11.48039,  3.03031,  12.29667, 2, 2, 511, 0,  0.95459,  0.04141,  0.8916,  0.56494
4904, 2670, -11.44727,  2.82068,  12.29667, 2, 2, 511, 0,  0.95459,  0.02466,  0.8916,  0.56299
4905, 2671, -10.17042,  2.29258,  12.29667, 2, 2, 511, 0,  0.78516,  0.02466,  0.90137,  0.55762
4906, 2672, -10.13631,  2.50203,  12.29667, 2, 2, 511, 0,  0.78516,  0.04141,  0.90137,  0.55957
4907, 2673, -11.44623,  2.71542,  12.29667, 2, 2, 511, 0,  0.87061,  0.04141,  0.8916,  0.55957
4908, 2671, -10.17042,  2.29258,  12.29667, 2, 2, 511, 0,  0.78516,  0.02466,  0.90137,  0.55762
4909, 2673, -11.44623,  2.71542,  12.29667, 2, 2, 511, 0,  0.87061,  0.04141,  0.8916,  0.55957
4910, 2674, -11.48034,  2.50597,  12.29667, 2, 2, 511, 0,  0.87061,  0.02466,  0.8916,  0.55762
4911, 2675, -26.31215,  4.5844,  9.21244, 2, 511, 0, 0,  0.84375,  0.08514,  0.81494,  0.22986
4912, 2676, -25.96916,  4.5844,  9.21257, 2, 511, 0, 0,  0.84375,  0.11584,  0.81494,  0.23328
4913, 2677, -25.96916,  4.58444,  7.6516, 2, 511, 0, 0,  0.94141,  0.11584,  0.79883,  0.23328
4914, 2675, -26.31215,  4.5844,  9.21244, 2, 511, 0, 0,  0.84375,  0.08514,  0.81494,  0.22986
4915, 2677, -25.96916,  4.58444,  7.6516, 2, 511, 0, 0,  0.94141,  0.11584,  0.79883,  0.23328
4916, 2678, -26.31215,  4.58444,  7.6516, 2, 511, 0, 0,  0.94141,  0.08514,  0.79883,  0.22986
4917, 2679, -26.31215,  2.00371,  7.6516, 1022, 1022, 513, 0,  0.75,  0.11584,  0.80371,  0.01238
4918, 2680, -26.31215,  4.58444,  7.6516, 1022, 1022, 513, 0,  0.9209,  0.11584,  0.82959,  0.01238
4919, 2681, -25.96916,  4.58444,  7.6516, 1022, 1022, 513, 0,  0.9209,  0.08514,  0.82959,  0.01587
4920, 2679, -26.31215,  2.00371,  7.6516, 1022, 1022, 513, 0,  0.75,  0.11584,  0.80371,  0.01238
4921, 2681, -25.96916,  4.58444,  7.6516, 1022, 1022, 513, 0,  0.9209,  0.08514,  0.82959,  0.01587
4922, 2682, -25.96916,  2.00371,  7.6516, 1022, 1022, 513, 0,  0.75,  0.08514,  0.80371,  0.01587
4923, 2683, -26.31207,  4.50658,  7.72937, 513, 1022, 0, 0,  0.98145,  0.10663,  0.77051,  0.02097
4924, 2684, -26.31215,  4.58444,  7.6516, 513, 1022, 0, 0,  0.99121,  0.11621,  0.77148,  0.02174
4925, 2685, -26.31215,  2.00371,  7.6516, 513, 2, 0, 0,  0.67188,  0.11621,  0.74512,  0.02174
4926, 2683, -26.31207,  4.50658,  7.72937, 513, 1022, 0, 0,  0.98145,  0.10663,  0.77051,  0.02097
4927, 2685, -26.31215,  2.00371,  7.6516, 513, 2, 0, 0,  0.67188,  0.11621,  0.74512,  0.02174
4928, 2686, -26.31215,  2.10881,  7.72937, 513, 2, 0, 0,  0.68457,  0.10663,  0.74609,  0.02095
4929, 2687, -26.31215,  4.58444,  7.6516, 513, 1022, 0, 0,  0.8584,  0.11603,  0.77148,  0.02174
4930, 2688, -26.31207,  4.50658,  7.72937, 513, 1022, 0, 0,  0.84863,  0.10632,  0.77051,  0.02097
4931, 2689, -26.31207,  4.50663,  9.13462, 513, 1022, 0, 0,  0.68555,  0.10632,  0.77051,  0.00669
4932, 2687, -26.31215,  4.58444,  7.6516, 513, 1022, 0, 0,  0.8584,  0.11603,  0.77148,  0.02174
4933, 2689, -26.31207,  4.50663,  9.13462, 513, 1022, 0, 0,  0.68555,  0.10632,  0.77051,  0.00669
4934, 2690, -26.31215,  4.5844,  9.21244, 513, 1022, 0, 0,  0.67578,  0.11603,  0.77148,  0.0059
4935, 2691, -26.31207,  4.50658,  7.72937, 1022, 513, 0, 0,  0.854,  0.08514,  0.90381,  0.07928
4936, 2692, -25.96925,  4.50658,  7.72937, 1022, 513, 0, 0,  0.854,  0.11584,  0.90381,  0.08276
4937, 2693, -25.96925,  4.50663,  9.13458, 1022, 513, 0, 0,  0.94141,  0.11584,  0.88916,  0.08276
4938, 2691, -26.31207,  4.50658,  7.72937, 1022, 513, 0, 0,  0.854,  0.08514,  0.90381,  0.07928
4939, 2693, -25.96925,  4.50663,  9.13458, 1022, 513, 0, 0,  0.94141,  0.11584,  0.88916,  0.08276
4940, 2694, -26.31207,  4.50663,  9.13462, 1022, 513, 0, 0,  0.94141,  0.08514,  0.88916,  0.07928
4941, 2695, -26.31215,  2.10881,  7.72937, 2, 1022, 511, 0,  0.76221,  0.08514,  0.82568,  0.03577
4942, 2696, -25.96916,  2.10881,  7.72937, 2, 1022, 511, 0,  0.76221,  0.11584,  0.82568,  0.03925
4943, 2697, -25.96925,  4.50658,  7.72937, 2, 1022, 511, 0,  0.9209,  0.11584,  0.80176,  0.03925
4944, 2695, -26.31215,  2.10881,  7.72937, 2, 1022, 511, 0,  0.76221,  0.08514,  0.82568,  0.03577
4945, 2697, -25.96925,  4.50658,  7.72937, 2, 1022, 511, 0,  0.9209,  0.11584,  0.80176,  0.03925
4946, 2698, -26.31207,  4.50658,  7.72937, 2, 1022, 511, 0,  0.9209,  0.08514,  0.80176,  0.03577
4947, 2699, -25.96916,  4.5844,  9.21257, 511, 1022, 0, 0,  0.67627,  0.11591,  0.77441,  0.0059
4948, 2700, -25.96916,  2.00367,  9.21248, 511, 2, 0, 0,  0.99512,  0.11591,  0.80078,  0.0059
4949, 2701, -25.96916,  2.10881,  9.13432, 511, 2, 0, 0,  0.98242,  0.10626,  0.79932,  0.00669
4950, 2699, -25.96916,  4.5844,  9.21257, 511, 1022, 0, 0,  0.67627,  0.11591,  0.77441,  0.0059
4951, 2701, -25.96916,  2.10881,  9.13432, 511, 2, 0, 0,  0.98242,  0.10626,  0.79932,  0.00669
4952, 2702, -25.96925,  4.50663,  9.13458, 511, 1022, 0, 0,  0.68604,  0.10626,  0.7749,  0.00669
4953, 2703, -25.96916,  2.10881,  7.72937, 511, 2, 0, 0,  0.98145,  0.10663,  0.79932,  0.02097
4954, 2704, -25.96916,  2.00371,  7.6516, 511, 2, 0, 0,  0.99463,  0.11621,  0.80078,  0.02174
4955, 2705, -25.96916,  4.58444,  7.6516, 511, 1022, 0, 0,  0.67529,  0.11621,  0.77441,  0.02174
4956, 2703, -25.96916,  2.10881,  7.72937, 511, 2, 0, 0,  0.98145,  0.10663,  0.79932,  0.02097
4957, 2705, -25.96916,  4.58444,  7.6516, 511, 1022, 0, 0,  0.67529,  0.11621,  0.77441,  0.02174
4958, 2706, -25.96925,  4.50658,  7.72937, 511, 1022, 0, 0,  0.68506,  0.10663,  0.7749,  0.02097
4959, 2707, -25.96925,  4.50658,  7.72937, 511, 1022, 0, 0,  0.68555,  0.10632,  0.7749,  0.02097
4960, 2708, -25.96916,  4.58444,  7.6516, 511, 1022, 0, 0,  0.67627,  0.11603,  0.77441,  0.02174
4961, 2709, -25.96916,  4.5844,  9.21257, 511, 1022, 0, 0,  0.8584,  0.11603,  0.77441,  0.0059
4962, 2707, -25.96925,  4.50658,  7.72937, 511, 1022, 0, 0,  0.68555,  0.10632,  0.7749,  0.02097
4963, 2709, -25.96916,  4.5844,  9.21257, 511, 1022, 0, 0,  0.8584,  0.11603,  0.77441,  0.0059
4964, 2710, -25.96925,  4.50663,  9.13458, 511, 1022, 0, 0,  0.84863,  0.10632,  0.7749,  0.00669
4965, 2711, -26.31215,  2.00367,  9.21244, 1022, 1022, 511, 0,  0.75,  0.08514,  0.82959,  0.0059
4966, 2712, -25.96916,  2.00367,  9.21248, 1022, 1022, 511, 0,  0.75,  0.11584,  0.82959,  0.00939
4967, 2713, -25.96916,  4.5844,  9.21257, 1022, 1022, 511, 0,  0.9209,  0.11584,  0.80371,  0.00939
4968, 2711, -26.31215,  2.00367,  9.21244, 1022, 1022, 511, 0,  0.75,  0.08514,  0.82959,  0.0059
4969, 2713, -25.96916,  4.5844,  9.21257, 1022, 1022, 511, 0,  0.9209,  0.11584,  0.80371,  0.00939
4970, 2714, -26.31215,  4.5844,  9.21244, 1022, 1022, 511, 0,  0.9209,  0.08514,  0.80371,  0.0059
4971, 2715, -26.31215,  2.10881,  9.13488, 1022, 1022, 513, 0,  0.76221,  0.11584,  0.77441,  0.03577
4972, 2716, -26.31207,  4.50663,  9.13462, 1022, 1022, 513, 0,  0.9209,  0.11584,  0.79834,  0.03577
4973, 2717, -25.96925,  4.50663,  9.13458, 1022, 1022, 513, 0,  0.9209,  0.08514,  0.79834,  0.03925
4974, 2715, -26.31215,  2.10881,  9.13488, 1022, 1022, 513, 0,  0.76221,  0.11584,  0.77441,  0.03577
4975, 2717, -25.96925,  4.50663,  9.13458, 1022, 1022, 513, 0,  0.9209,  0.08514,  0.79834,  0.03925
4976, 2718, -25.96916,  2.10881,  9.13432, 1022, 1022, 513, 0,  0.76221,  0.08514,  0.77441,  0.03925
4977, 2719, -26.31207,  4.50663,  9.13462, 513, 1022, 0, 0,  0.98242,  0.10583,  0.77051,  0.00669
4978, 2720, -26.31215,  2.10881,  9.13488, 513, 2, 0, 0,  0.68604,  0.1059,  0.74609,  0.00669
4979, 2721, -26.31215,  2.00367,  9.21244, 513, 2, 0, 0,  0.67285,  0.11548,  0.74512,  0.0059
4980, 2719, -26.31207,  4.50663,  9.13462, 513, 1022, 0, 0,  0.98242,  0.10583,  0.77051,  0.00669
4981, 2721, -26.31215,  2.00367,  9.21244, 513, 2, 0, 0,  0.67285,  0.11548,  0.74512,  0.0059
4982, 2722, -26.31215,  4.5844,  9.21244, 513, 1022, 0, 0,  0.99219,  0.11548,  0.77148,  0.0059
4983, 2723, -25.96916,  2.10881,  7.72937, 2, 511, 0, 0,  0.94141,  0.11584,  0.88916,  0.07629
4984, 2724, -26.31215,  2.10881,  7.72937, 2, 511, 0, 0,  0.94141,  0.08514,  0.88916,  0.07281
4985, 2725, -26.31215,  2.10881,  9.13488, 2, 511, 0, 0,  0.854,  0.08514,  0.90381,  0.07281
4986, 2723, -25.96916,  2.10881,  7.72937, 2, 511, 0, 0,  0.94141,  0.11584,  0.88916,  0.07629
4987, 2725, -26.31215,  2.10881,  9.13488, 2, 511, 0, 0,  0.854,  0.08514,  0.90381,  0.07281
4988, 2726, -25.96916,  2.10881,  9.13432, 2, 511, 0, 0,  0.854,  0.11584,  0.90381,  0.07629
4989, 2727, -25.96916,  2.00367,  9.21248, 511, 2, 0, 0,  0.67627,  0.11975,  0.80078,  0.0059
4990, 2728, -25.96916,  2.00371,  7.6516, 511, 2, 0, 0,  0.8584,  0.11975,  0.80078,  0.02174
4991, 2729, -25.96916,  2.10881,  7.72937, 511, 2, 0, 0,  0.84863,  0.10632,  0.79932,  0.02097
4992, 2727, -25.96916,  2.00367,  9.21248, 511, 2, 0, 0,  0.67627,  0.11975,  0.80078,  0.0059
4993, 2729, -25.96916,  2.10881,  7.72937, 511, 2, 0, 0,  0.84863,  0.10632,  0.79932,  0.02097
4994, 2730, -25.96916,  2.10881,  9.13432, 511, 2, 0, 0,  0.68555,  0.10632,  0.79932,  0.00669
4995, 2731, -26.31215,  2.00371,  7.6516, 513, 2, 0, 0,  0.67578,  0.11975,  0.74512,  0.02174
4996, 2732, -26.31215,  2.00367,  9.21244, 513, 2, 0, 0,  0.85791,  0.11975,  0.74512,  0.0059
4997, 2733, -26.31215,  2.10881,  9.13488, 513, 2, 0, 0,  0.84863,  0.10632,  0.74609,  0.00669
4998, 2731, -26.31215,  2.00371,  7.6516, 513, 2, 0, 0,  0.67578,  0.11975,  0.74512,  0.02174
4999, 2733, -26.31215,  2.10881,  9.13488, 513, 2, 0, 0,  0.84863,  0.10632,  0.74609,  0.00669
5000, 2734, -26.31215,  2.10881,  7.72937, 513, 2, 0, 0,  0.68555,  0.10632,  0.74609,  0.02095
